wet_day_threshold_mm,n,wet_freq_gauge,wet_freq_grid,freq_ratio,wet_intensity_gauge_mm,wet_intensity_grid_mm,intensity_ratio
0.2,438,0.5,0.547945205479452,1.095890410958904,21.477296825396827,25.574166666666667,1.1907535140281391
1.0,438,0.4315068493150685,0.4726027397260274,1.0952380952380951,24.83277603930461,29.569565217391304,1.190747469013913
5.0,438,0.3470319634703196,0.3995433789954338,1.1513157894736843,30.227571522556392,34.582857142857144,1.144083212806254
