model,lead_group,forecast_bin,n,mean_forecast_mm,mean_observed_mm,mean_error_mm,mae_mm,q05,q16,q50,q84,q95,width68_mm,width90_mm,truth
ecmwf_ifs025,4-7,f >= 10,631,33.929952456418384,33.03597464342314,-0.8939778129952458,19.253724247226625,-39.599999999999994,-24.960000000000004,-1.8999999999999986,22.0,45.300000000000004,46.96000000000001,84.9,grid
gfs_seamless,1,f = 0,231,0.0,0.261038961038961,0.261038961038961,0.261038961038961,0.0,0.0,0.0,0.2,1.3,0.2,1.3,grid
gfs_seamless,1,0 < f < 10,77,2.8103896103896107,7.719480519480519,4.90909090909091,5.272727272727273,-1.02,-0.46799999999999997,1.8,11.551999999999998,21.78,12.019999999999998,22.8,grid
gfs_seamless,1,f >= 10,133,36.13684210526316,41.28195488721804,5.145112781954887,16.65639097744361,-23.619999999999997,-13.752000000000004,2.6999999999999957,24.04,49.980000000000004,37.792,73.6,grid
gfs_seamless,2,f = 0,226,0.0,0.45132743362831856,0.45132743362831856,0.45132743362831856,0.0,0.0,0.0,0.4,2.0,0.4,2.0,grid
gfs_seamless,2,0 < f < 10,93,3.7870967741935484,11.302150537634407,7.515053763440862,8.57741935483871,-4.279999999999999,-0.5,2.4000000000000004,17.384,30.139999999999887,17.884,34.41999999999989,grid
gfs_seamless,2,f >= 10,122,36.58524590163935,40.9188524590164,4.333606557377047,15.182786885245903,-24.185,-13.528,3.0999999999999996,19.592000000000006,42.885,33.120000000000005,67.07,grid
gfs_seamless,3,f = 0,211,0.0,0.42227488151658765,0.42227488151658765,0.42227488151658765,0.0,0.0,0.0,0.24000000000000057,1.7999999999999998,0.24000000000000057,1.7999999999999998,grid
gfs_seamless,3,0 < f < 10,100,2.675,7.957999999999999,5.2829999999999995,6.341,-2.315,-0.6999999999999997,0.8500000000000001,13.911999999999999,23.275,14.611999999999998,25.59,grid
gfs_seamless,3,f >= 10,130,38.24923076923076,40.46384615384615,2.2146153846153847,17.354615384615386,-36.74,-16.752,2.400000000000002,24.307999999999996,40.035,41.059999999999995,76.775,grid
gfs_seamless,4,f = 0,221,0.0,0.39864253393665156,0.39864253393665156,0.39864253393665156,0.0,0.0,0.0,0.4,2.1,0.4,2.1,grid
gfs_seamless,4,0 < f < 10,101,3.1792079207920794,10.9009900990099,7.721782178217819,9.076237623762376,-3.4999999999999996,-1.3,3.1,17.8,33.4,19.1,36.9,grid
gfs_seamless,4,f >= 10,119,30.59327731092437,41.64789915966388,11.054621848739496,18.7,-22.129999999999995,-9.012,7.6999999999999975,35.483999999999995,51.010000000000005,44.495999999999995,73.14,grid
gfs_seamless,5,f = 0,234,0.0,1.0683760683760684,1.0683760683760684,1.0683760683760684,0.0,0.0,0.0,0.6,5.674999999999997,0.6,5.674999999999997,grid
gfs_seamless,5,0 < f < 10,116,3.3198275862068964,15.74741379310345,12.42758620689655,13.663793103448274,-3.825,-1.0,9.150000000000002,28.259999999999998,42.325,29.259999999999998,46.150000000000006,grid
gfs_seamless,5,f >= 10,91,21.454945054945053,44.70879120879121,23.253846153846148,31.095604395604393,-22.349999999999994,-7.620000000000002,17.199999999999996,57.05999999999998,78.8,64.67999999999998,101.14999999999999,grid
gfs_seamless,6,f = 0,233,0.0,2.0167381974248926,2.0167381974248926,2.0167381974248926,0.0,0.0,0.0,1.1,15.459999999999809,1.1,15.459999999999809,grid
gfs_seamless,6,0 < f < 10,109,4.235779816513762,18.834862385321102,14.599082568807342,16.344036697247706,-6.04,-1.4000000000000001,8.700000000000001,33.284,56.539999999999985,34.684,62.579999999999984,grid
gfs_seamless,6,f >= 10,99,17.729292929292928,36.58888888888889,18.859595959595957,27.788888888888884,-21.16,-11.616000000000003,12.399999999999999,56.17199999999998,71.54999999999998,67.78799999999998,92.70999999999998,grid
gfs_seamless,7,f = 0,220,0.0,2.4059090909090908,2.4059090909090908,2.4059090909090908,0.0,0.0,0.0,0.9,20.734999999999957,0.9,20.734999999999957,grid
gfs_seamless,7,0 < f < 10,154,3.7636363636363637,20.586363636363636,16.82272727272727,18.47987012987013,-5.875,-1.4000000000000001,10.8,38.608,66.38499999999998,40.007999999999996,72.25999999999998,grid
gfs_seamless,7,f >= 10,67,19.40149253731343,36.50149253731343,17.1,26.019402985074628,-16.0,-10.943999999999999,9.600000000000001,53.864,79.47999999999998,64.80799999999999,95.47999999999998,grid
gfs_seamless,1-3,f = 0,668,0.0,0.3763473053892215,0.3763473053892215,0.3763473053892215,0.0,0.0,0.0,0.3,1.7,0.3,1.7,grid
gfs_seamless,1-3,0 < f < 10,270,3.0966666666666667,9.041851851851852,5.945185185185185,6.8066666666666675,-2.255,-0.6000000000000001,1.7000000000000002,13.796,23.804999999999982,14.395999999999999,26.05999999999998,grid
gfs_seamless,1-3,f >= 10,385,36.99220779220779,40.89064935064935,3.898441558441559,16.425194805194806,-29.700000000000003,-13.956000000000003,2.5000000000000018,23.880000000000003,44.95999999999992,37.836000000000006,74.65999999999993,grid
gfs_seamless,4-7,f = 0,908,0.0,1.472797356828194,1.472797356828194,1.472797356828194,0.0,0.0,0.0,0.7,7.0,0.7,7.0,grid
gfs_seamless,4-7,0 < f < 10,480,3.640625,16.98125,13.340625,14.852291666666668,-5.025,-1.4,7.5,29.035999999999998,52.54499999999996,30.435999999999996,57.56999999999996,grid
gfs_seamless,4-7,f >= 10,376,23.00026595744681,40.13962765957447,17.13936170212766,25.397340425531915,-21.025,-10.1,10.850000000000001,50.4,72.625,60.5,93.65,grid
icon_seamless,1,f = 0,211,0.0,0.1308056872037915,0.1308056872037915,0.1308056872037915,0.0,0.0,0.0,0.0,0.8500000000000001,0.0,0.8500000000000001,grid
icon_seamless,1,0 < f < 10,97,2.692783505154639,6.3999999999999995,3.707216494845361,4.4288659793814436,-2.019999999999999,-0.4000000000000001,0.7999999999999998,9.9,16.639999999999986,10.3,18.659999999999986,grid
icon_seamless,1,f >= 10,133,35.28721804511279,41.32932330827068,6.042105263157895,17.557894736842105,-31.46,-13.659999999999997,5.400000000000002,26.775999999999996,50.54,40.43599999999999,82.0,grid
icon_seamless,2,f = 0,205,0.0,0.2760975609756098,0.2760975609756098,0.2760975609756098,0.0,0.0,0.0,0.0,0.6799999999999983,0.0,0.6799999999999983,grid
icon_seamless,2,0 < f < 10,113,3.6247787610619473,10.697345132743363,7.072566371681417,7.996460176991151,-3.08,-0.6,0.8,15.708,45.119999999999976,16.308,48.199999999999974,grid
icon_seamless,2,f >= 10,123,34.32357723577237,39.67317073170732,5.349593495934959,17.902439024390244,-31.179999999999996,-14.983999999999998,4.0,28.77999999999999,50.5,43.76399999999999,81.67999999999999,grid
icon_seamless,3,f = 0,192,0.0,0.26718749999999997,0.26718749999999997,0.26718749999999997,0.0,0.0,0.0,0.0,0.8,0.0,0.8,grid
icon_seamless,3,0 < f < 10,118,3.3677966101694916,7.33728813559322,3.9694915254237295,5.944067796610169,-5.315,-2.5,-0.09999999999999999,10.584000000000001,20.464999999999957,13.084000000000001,25.77999999999996,grid
icon_seamless,3,f >= 10,131,34.09618320610687,39.90916030534351,5.812977099236641,15.66793893129771,-23.449999999999996,-11.979999999999999,1.5999999999999979,24.679999999999996,51.900000000000006,36.66,75.35,grid
icon_seamless,4,f = 0,199,0.0,0.35527638190954774,0.35527638190954774,0.35527638190954774,0.0,0.0,0.0,0.1,1.1299999999999983,0.1,1.1299999999999983,grid
icon_seamless,4,0 < f < 10,106,3.6481132075471696,8.308490566037735,4.660377358490566,6.875471698113208,-7.1000000000000005,-2.04,0.19999999999999996,13.280000000000003,23.674999999999997,15.320000000000004,30.775,grid
icon_seamless,4,f >= 10,136,33.64926470588235,38.18970588235294,4.540441176470587,19.69191176470588,-26.675000000000004,-18.499999999999996,-1.6499999999999986,33.239999999999995,48.474999999999994,51.739999999999995,75.15,grid
icon_seamless,5,f = 0,176,0.0,0.797159090909091,0.797159090909091,0.797159090909091,0.0,0.0,0.0,0.0,1.075,0.0,1.075,grid
icon_seamless,5,0 < f < 10,130,3.431538461538462,7.356923076923077,3.9253846153846155,6.813076923076923,-6.839999999999999,-3.3360000000000007,-0.10000000000000003,15.508000000000001,22.084999999999997,18.844,28.924999999999997,grid
icon_seamless,5,f >= 10,135,30.31703703703704,37.3962962962963,7.079259259259259,16.64814814814815,-24.919999999999998,-10.287999999999997,6.100000000000001,23.512000000000004,44.059999999999995,33.8,68.97999999999999,grid
icon_seamless,6,f = 0,163,0.0,0.11042944785276074,0.11042944785276074,0.11042944785276074,0.0,0.0,0.0,0.0,0.7800000000000011,0.0,0.7800000000000011,grid
icon_seamless,6,0 < f < 10,108,4.0249999999999995,8.202777777777778,4.177777777777778,8.235185185185186,-7.760000000000001,-5.188,-0.7000000000000001,13.787999999999998,28.749999999999993,18.976,36.50999999999999,grid
